Num,District,Park_division,Park_name,Road_address ,Parcel_address,Park_overview,Park_area,Main_facility,Sporting_goods,Guidemap,Direction,Use_notes,Image,Park_number,Latitude,Longitude,Shortcut,Grade,Keyword
1757,종로구,기타공원,경희궁,서울특별시 종로구 새문안로 55(신문로2가 2-1),,경희궁(慶熙宮)은 조선 후기의 이궁(離宮)이었다. 1617년(광해군 9)부터 짓기 시작하여 1623년(광해군 15)에 완성 하였다. 경희궁의 처음 명칭은 경덕궁(慶德宮)이었으나 원종의 시호인 경덕(敬德)과 같은 발음이라 하여 1760년(영조 36) 경희궁으로 바뀌었다. 경희궁은 도성의 서쪽에 있다고 하여 서궐(西闕)이라고도 불렀는데 이는 창덕궁과 창경궁을 합하여 동궐(東闕)이 라고 불렀던 것과 대비되는 별칭이다. 인조 이후 철종에 이르기까지 10대에 걸쳐 임금들이 경희궁에 머물렀는데 특히 영조는 치세의 절반을 이곳에서 보냈다. 경희궁에는 정전인 숭정전을 비롯하여 편전인 자정전 침전인 융복전 회상전 등 100여 동의 크고 작은 건물이 있었다. 그러나 일제가 대한제국을 강점하면서 경희궁은 수난의 역사를 맞이하였다. 1910년 일본인 학교였던 경성중학교가 들어서면서 대부분의 궁궐 건물이 헐려 나갔고 그 면적도 절반 정도로 축소되어 궁궐의 모습을 잃어버렸다. 서울특별시에서는 경희궁지에 대한 발굴을 거쳐 숭정전 등 정전 지역을 복원하여 2002년부터 시민들에게 공개하고 있다.,98470,자정전 흥화문 (서울특별시 유형문화재 제19호) 숭정전,,,지하철 5호선서대문역 4번출구 광화문역 7번출구 도보 5?10분  주차장 주차가능 수 : 146 대 주차장 면적 : 3171㎡,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1918,02-2148-4144,37.570773,126.9685341,,,
1758,종로구,도시자연공원,북악산도시자연공원,,서울특별시 종로구 부암동 산2-6,1968년 1.21사태이후 일반인 출입이 전면 통제 되었으나 2006.4.1숙정문 일대를 일부 개방한데 이어 2007.4.5 일반에 전면 개방되었다. 탐방객은 매주 월요일을 제외하고 하절기 4월부터 10월까지 오전 9시부터 오후 3시 동절기 11월부터 3월까지 오전 10시부터 오후3시까지 입산이 가능하며 신분증 지참하고 현지에서 출입 신청서 제출 후 관람 가능하며 관람료는 무료입니다.,954553,현재 북악은 청와대가 있어 일반인의 등산이 금지되어 있으나 1967년까지는 청와대 뒤의 북악 일대도 가벼운 등산길이었다. 그러나 1968년 1월 21일 북한 무장공비들이 이곳까지 침투해 온 사건이 발생하여 수도권 경비강화를 목적으로 북악스카이웨이를 만들고 등산길은 폐쇄하였다.   숙정문과 창의문 사이에는 성곽옆에 1.21사태 소나무가 생육중이다.   북악산도시자연공원에는 서울성곽 18.627km의 탐방코스중 4대문 중 북대문인 숙정문에서  4소문중 북소문인 창의문 구간 약 2km의 코스가 있다.   창의문 외곽에는 북악산도시자연공원은 아니지만 자연경관보호지역으로 백사실계곡이 인접하여 있다.,,http://parks.seoul.go.kr/template/common/img/park_info/42_bukak/bukak_guide.jpg,말바위 안내소  지하철 3호선 안국역 2번출구 → 지선(초록)버스 종로02번 탑승 4호선 → 지선(초록)버스 종로 08번 탑승  버스(G 지선 B 간선 R 광역 Y 순환) 종점(성균관대후문)에서 하차 후 걸어서 10분 와룡공원 도착 → 서울성곽 따라 걸어서 20분 G 종로02번 종점(명륜3가)에서 하차 후 걸어서 10분 와룡공원 도착 → 성곽을 따라 걸어서 20분 G 종로 08번  숙정문 안내소  지하철 4호선 한성대 입구 6번출구 → 지선(초록)버스 1111번 2112번 탑승  버스(G 지선 B 간선 R 광역 Y 순환) 종점(명수학교)에서 하차 후 걸어서 10분 별도의 주차공간 제공이 없는점을 감아하여 대중교통을 이용하여 주시기 바랍니다.  G 1111번 2112번  창의문 안내소  지하철 3호선 경북궁역 3번출구  버스(G 지선 B 간선 R 광역 Y 순환) 지하문고개 하차후 걸어서 2분 G 0212 1020 7022,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1869,02-2148-2843,37.5929992,126.9737295,,,
1759,종로구,도시자연공원,인왕산도시자연공원,,서울특별시 종로구 옥인동 산 3-1,인왕산은 해발 338.2m로 화강암이 유난히 노출된 것이 특징이다 . 경북궁의 주산을 중심으로 인왕산은 서울 내사산(內四山)의 우백호에 해당되며 그안산(案山)인 남산은 능선이 매우 부드럽고 좌청룡인 동쪽의 낙산은 밋밋하고 얕은 지세이다 인왕산의 주봉은 둥글 넓적하면서도 남산같이 부드럽거나 단조롭지 않다. 또한 뾰족한 북악처럼 유달리 뛰어나지는 않지만 늠름한 남성적인 산세이다 인왕산은 불법의 수호신으로 사문(寺門) 또는 수미단 전면의 좌우에 안치하는 금강역사로서 둘 다 용맹하고 험악한 얼굴을 가지며 일명 이왕(二王) 또는 금강신(金剛神) 이라 한다. 이렇듯 인왕산은 불교와 밀접한 관계를 가지고 있다 인왕산에는 선바위를 비롯하여 바위의 형상이 실제의 사물과 유사한 기암괴석들로 가득하여 어느 때 올라 보아도 그때마다 느낌을 가질수 있는 명산이며 인왕산에 오르는 등산길로는 크게 8개노선의 중요 등산로가 있다.,1807420.9,인왕사 선바위 국사당 인왕천 만수천 석굴암약수터,철봉 등,http://parks.seoul.go.kr/upload/seditorMulti/201605261632050783dda2-895e-4493-a22d-4eb1c6a9b500.png,지하철 3호선 경복궁역 독립문역 하차 도보 15분  한양도성 탐방로(사직동) : 지하철 3호선 1번출구   버스(G 지선 B 간선 R 광역 Y 순환)     한양도성 탐방로(청운동) : 버스 1020번 7022번 7212번(윤동주문화관 하차)  탕춘대성 탐방로(홍지문) : 버스 1020번 7022번 7212번 1711번 7016번(상명대 입구 하차)   주 등산로와 정류장(지하철버스) 연계현황    인왕산 주 등산로은 한양도성탐방로와 탕춘대성 2개 노선으로 이루어져 있으며 인왕산을 찾는 사람은 보통 지하철 3호선 경복궁에서 도보로 사직공원을 경유하여 종로구 문화체육센타앞에서 출발하는 노선을 이용하고 있으며  반대로 지하철 3호선 경복궁역에서 하차 3번출 앞에서 후 버스로 환승 후  윤동주문화관에서 하차 청운동지점을 이용한다.   탕춘대성 노선은 사직동이나 청운동에서 출발하여 홍지문 방향으로 주로 이용하지만 반대로 버스를 이용하여 상명대 입구에서 하차하여 이용하는 방법도 있다.,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1881,02-2148-2834,37.5849001,126.9578438,,,
1760,종로구,기타공원,세종로공원,서울특별시 종로구 세종대로 189 (우) 03172,,우리나라의 중심인 세종로 가로(경복궁-광화문-세종문화회관-청계천-서울광장)에 조성된 녹지공간으로 노후되고 폐쇄되어 시민 이용에 한계가 있던 곳을 광화문광장과 연계하여 개방형공원으로 탈바꿈하여 새로운 시민소통의 공간으로 마련하였다. ,8868,휴게?편익공간 : 야외무대 382㎡ 매점 18㎡ 디자인파라솔 2개소 야외테이블 14개 등 상징광장 : 조선시대 사헌부 및 병조터 흔적복원 490㎡ 한글글자마당 : 168㎡(전국민 공모 11172자로 구성),,http://parks.seoul.go.kr/cheditor/attach/20120216/EqpmvjxA.jpg,지하철 5호선 광화문역 하차 18번출구 버스(G 지선 B 간선 R 광역 Y 순환) B 9000 9401 9409 B 150 408 401 600 602 706 R 7016 승용차 광화문역 세종문화회관 뒤편(종로구 세종로동 80-1번지) 세종로 주차장(☎ 02-725-4422) 이용요금: 10분당 500원 주차장 주차가능 수 : 1200대 주차장 이용시간 : 24시간 운영 연중무휴,공통사항 개방시간 : 도심 열린 광장으로 연중 24시간 상시 개방 이용요금 : 무료(없음)  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.,http://parks.seoul.go.kr/file/info/view.do?fIdx=1698,02-2148-2843,37.5735,126.9758875,,,
1761,중구,근린공원,정동공원,서울특별시 중구 정동길 21-18,서울특별시 중구 정동 15-1,,8230,,,,,,,02-3396-5852,37.56773915,126.9713585,,,
1762,중구,근린공원,훈련원근린공원,서울특별시 중구 을지로 227,서울특별시 중구 을지로5가 40-3,이곳 훈련원 터는 병사의 무술훈련 및 병서?전투대형 등의 강습을 맡았던 훈련원이 있었다. 훈련원은 조선 태조 원년(1392)에 설치되어 처음에는 훈련관으로 불렀는데 태종 때 이곳으로 옮겨 청사 남쪽에 활쏘기 등 무예를 연습하고 무과시험을 보는 대청인 사청을 지었으며 세조 12년(1466)에 훈련원으로 고쳤다. 현재의 훈련원공원 및 주차장이 건설되기 이전 이곳에는 적벽돌로 장식되고 내부구조는 백두산에서 벌목되어 압록강을 따라 황해로 운반된 육송으로 지어진 목조건물이 있었다. 이 건물 철거시 회수한 목재를 가공하여 여기 안내판을 제막하는데 사용함으로써 옛 내음을 보존하고자 하였다.,16734.6,편익시설 : 관리실(29.30㎡) 화장실(33.62㎡) 벤취 34 조경시설 : 수목 소나무외 26종 22771주 잔디 9039㎡ (2734평) 파고라 1 음수대 1계류천 벽천 안개분수,,http://parks.seoul.go.kr/template/common/img/park_info/102_hunryeon/hunryeon_guide.jpg,지하철 2호선 4호선 5호선 동대문운동장역 13번 출구 을지로 방향 300M 정도 버스(G 지선 B 간선 R 광역 Y 순환) 방산시장 하차 G 1011 1013 2014 B 101 103 104 106 R 9403 9410 을지로5가 하차 B 152 500 승용차 동대문운동장 → 국립의료원 → 훈련원 공원 주차장 주변 주차장(유료 기본 30분 1500원)을 이용바랍니다.,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1900,02-3396-5894,37.5675245,127.0038188,,,
1763,중구,근린공원,응봉공원,서울특별시 중구 신당동 843-2,서울특별시 중구 신당동 산36,,107695,x-game장,"공중걷기, 허리돌리기, 상체근육풀기, 달리기, 역기올리기, 레그프레스, 어깨근육풀기, 윗몸일으키기, 등허리지압기, 입식싸이클, 거꾸로매달리기, 하체근육풀기, 양팔줄당기기, 철봉, 평행봉 등",,,,,02-3396-5863,37.5538660091713,127.015452027421,,,운동
1764,중구,근린공원,무학봉공원,서울특별시 중구 난계로6길 8,서울특별시 중구 신당5동 산12-63,,12584,배드민턴장,"공중걷기, 허리돌리기, 역기올리기, 레그프레스, 어깨근육풀기, 윗몸일으키기, 등허리지압기, 철봉, 평행봉 등",,,,,02-3396-5852,37.56223381,127.0245747,,,운동
1765,중구,어린이공원,묵정공원,서울특별시 중구 마른내로12길 19,서울특별시 중구 충무로5가 21,,3907,,"허리돌리기, 역기올리기, 레그프레스, 어깨근육풀기",,,,,02-3396-5855,37.56355885,127.0006655,,,운동
1766,중구,어린이공원,쌍림공원,서울특별시 중구 퇴계로 303-9,서울특별시 중구 광희동 242,,1500,,"공중걷기, 허리돌리기, 레스프레스 등",,,,,02-3396-5855,37.56446028,127.005037,,,운동
1767,중구,어린이공원,황학공원,서울특별시 중구 다산로48길 33,서울특별시 중구 황학동 755,,1087,,"허리돌리기, 레스프레스, 입식싸이클 등",,,,,02-3396-5855,37.5674949,127.0180129,,,운동
1768,중구,어린이공원,배재공원,,서울특별시 중구 정동 34-31,,2877,,"공중걷기, 허리돌리기, 등허리지압기",,,,,02-3396-5855,37.564224,126.972182,,,운동
1769,중구,어린이공원,청구공원,,서울특별시 중구 청구동 842-1,,1656,게이트볼장,,,,,,02-3396-5855,37.555579,127.013891,,,
1770,중구,어린이공원,충현공원,,서울특별시 중구 다산동 432-540,,1571,,"공중걷기, 허리돌리기, 달리기 등 ",,,,,02-3396-5855,37.552205,127.004876,,,운동
1771,중구,어린이공원,다산공원,,서울특별시 중구 신당5동 123-1,,3679,,"파도타기, 허리돌리기, 달리기, 레스프레스, 윗몸일으키기, 등허리지압기, 철봉, 평행봉 등",,,,,02-3396-5855,37.564103,127.018843,,,운동
1772,중구,어린이공원,늘푸른공원,,서울특별시 중구 다산동 432-917,,423,,"공중걷기, 허리돌리기, 등허리지압기 등 ",,,,,02-3396-5855,37.5512538982307,127.005709056257,,,운동
1773,중구,어린이공원,저동공원,,서울특별시 중구 저동1가 1-14,,1050,,,,,,,02-3396-5855,37.564736,126.9878944,,,
1774,중구,어린이공원,꿈누리공원,,서울특별시 중구 신당동 851-9,,2569,,,,,,,02-3396-5855,37.560344,127.018116,,,
1775,중구,어린이공원,동화공원,,서울특별시 중구 신당동 852-4,,3071,,,,,,,02-3396-5855,37.560464,127.020459,,,
1776,중구,어린이공원,순화어린이공원,,서울특별시 중구 순화동 3-12,,1439,,,,,,,02-3396-5855,37.563458,126.971326,,,
1777,중구,소공원,저동1공원,,서울특별시 중구 을지로2가 203-1,,210,,,,,,,02-3396-5855,37.565975,126.989627,,,
